-0.15122	-0.022249	-0.10264	0.034721	-0.19436	-0.37878	-0.81785	-0.6228	0.08484	0.25944	0.27977	0.19981	0.13071	0.59561	0.15631	-0.11004	0.22176	0.12517	0.29072	0.19568	0.50751	1.2502	0.72581	-0.26659	-0.67716	-0.012839	-0.56312	-0.0628	0.13914	-0.55576	0.36981	-0.36422	-0.28818	0.20879	0.46655	0.54589	0.00038519	0.37905	-0.066949	-0.098152	0.37976	0.44409	-0.43506	0.091709	0.30001	0.05092	0.21705	-0.12292	-0.19214	0.19499	0.32597	-0.014045	-0.30964	-0.61576	0.36565	-0.14399	-0.17545	-0.33974	-0.33024	-0.21203	-0.14359	-0.12133	0.083586	-0.070813	-0.40929	-0.72475	-0.24199	0.073766	-0.32146	-0.7377	0.17658	0.059246	0.64032	0.12522	-0.28912	0.13081	-0.027349	-0.03464	-0.55174	-0.43726	0.14768	-0.14364	0.28989	0.08725	0.12637	-0.64278	0.08854	0.12148	0.11214	-0.96875	-0.16166	0.15299	-0.085252	0.55784	0.31455	0.28527	0.28285	-0.61509	-0.030091	0.31175	-0.33389	-0.017751	-0.31547	-0.32588	-0.026858	-0.46008	0.29294	-0.061507	0.16734	-0.081836	0.4406	-0.58824	0.3716	0.056908	-0.20832	-0.092474	0.59794	-0.92201	0.13111	-0.43636	0.77811	0.2593	-0.15674	-1.2115	-0.14395	-0.52698	0.010784	-0.066841	0.31726	-0.73657	-0.38209	0.42138	0.14173	-0.63476	-0.13951	0.35309	0.59936	0.43146	0.12043	0.22048	-0.20664	-0.10104	0.5202	-0.73291	1.3285	-0.09456	0.54148	0.21841	0.55054	-0.082662	-0.096585	-0.91558	0.025636	0.044476	0.16251	-0.27132	0.45263	0.52359	-0.24067	-0.81861	0.074002	-0.028889	-0.29133	-0.045318	0.2405	-0.2322	-0.55248	0.19933	-0.36112	-0.3418	1.0809	0.023753	0.16342	0.32461	0.072952	0.22567	-0.17936	0.59126	-0.20695	0.076937	1.056	-0.46697	0.020531	-0.11347	0.2343	-0.30562	-0.24116	0.64895	0.12907	0.1911	-0.43585	0.36542	-0.58578	0.187	0.14945	0.31905	-0.93545	-0.20874	0.068532	0.45205	
-0.15901	-0.12167	-0.72464	0.1542	0.1411	-0.13143	-0.53379	-0.14798	-0.40782	-0.07601	-0.24668	0.68309	-0.020948	0.53563	-0.57722	0.054958	-0.28622	1.2164	0.20056	0.39988	-0.10379	1.8806	0.23175	-0.28211	0.15124	-0.06982	0.2272	-0.10603	-0.58985	-0.45324	0.4715	-0.28945	0.48632	-0.67913	0.50856	-0.36653	-0.25232	0.46913	0.064838	0.14061	-0.24046	-0.25065	0.61266	0.18841	-0.1955	-0.025469	0.98683	-0.38541	0.70939	0.12574	0.013476	0.28329	0.50524	0.18794	0.17174	-0.45105	0.096443	-0.22919	0.10888	0.80051	0.17307	-0.023838	-0.14566	0.36358	-0.63179	0.4807	0.030112	-0.11147	-0.35197	0.22907	0.058814	-0.5439	-0.95107	0.47769	-0.19539	-0.048667	0.50438	-0.3639	-0.2909	-0.50647	0.68366	0.3073	0.062277	-0.051712	-0.35806	0.016471	0.45794	-0.45136	1.0997	-1.0967	-0.47408	-0.04591	0.1843	0.81836	-0.12043	0.28607	0.18194	-0.66459	0.78441	0.47121	0.39705	-0.39559	-0.16731	-0.078659	-0.096029	-0.55332	0.1128	0.68366	-0.18834	-0.94403	0.65193	-0.018184	0.13127	0.19743	-0.54859	-0.14149	-0.21084	0.21713	-0.6038	-0.42529	0.42984	-0.52759	-0.57695	-0.060306	0.031439	0.12967	-0.09415	0.63721	-0.35941	-0.026974	-0.17934	-0.45919	0.033754	-0.22538	0.38602	-0.90556	-0.10173	-0.35603	-0.12372	-0.043068	-0.086196	-0.011813	-0.10723	0.19208	0.35765	-0.19016	-0.58525	-0.41884	0.84724	-0.012015	-0.79849	0.60901	-0.33399	-0.13286	0.3145	-0.076931	0.37958	0.3747	-0.83215	-0.66888	-0.27169	0.18333	0.56506	-0.3038	-0.033194	-0.17436	-0.083938	-0.062314	-0.39198	0.82842	-0.14303	0.25559	-0.29443	-0.071792	-0.52819	-0.14927	0.78159	-0.024574	0.22832	0.38015	1.0277	-0.53497	-0.3583	-0.63613	-0.51929	0.38416	-0.21204	0.13454	0.64492	0.3109	-0.078674	0.079624	0.14905	0.25813	-0.065772	-0.39206	-0.10022	0.22913	-0.51333	0.20178	
-0.23304	0.055501	-0.18744	-0.44398	-0.3938	-0.2161	0.26566	0.021059	-0.47629	0.23819	0.017124	-0.019973	0.46163	0.28148	-0.14578	-1.0483	-0.34626	-0.32479	0.12754	-0.098103	0.47876	2.1918	0.2658	-0.47309	-0.37982	-0.19453	0.17718	0.49813	-0.71619	-0.39567	0.16457	-0.11658	-0.34464	-0.23132	0.17598	0.1939	-0.19209	0.21431	-1.1943	0.12049	-0.040185	-0.41352	-0.2365	-0.010692	0.002928	0.26331	0.22891	0.2051	-0.084033	0.24348	0.26721	-0.14618	-0.050133	-1.09	0.09548	0.21043	-0.33053	-0.21995	0.46875	0.29944	-0.018493	-0.20447	-0.22822	-0.11622	0.74123	0.30931	0.082149	-0.36058	-0.43059	-0.59707	0.23417	-0.52724	-0.38114	-0.11195	-0.43794	-0.41849	-0.01556	-0.33134	-0.1884	0.83203	-0.010934	-0.57928	1.2268	-0.80318	0.26483	0.14303	0.33199	-0.11096	1.414	-0.80464	0.079558	-0.13366	0.12233	-0.0027064	-0.097137	0.45715	0.19818	-0.55216	0.17716	0.57438	0.23223	0.031019	-0.56031	0.25748	-0.76948	-0.12024	0.050012	1.0546	0.34021	-0.22625	-0.65365	0.11464	0.053184	-0.33187	0.023892	0.37259	-0.10536	0.11607	-0.20652	0.18187	0.74552	-0.37359	0.16677	1.0159	-0.17785	0.59956	-0.043765	0.38623	0.43046	-0.077287	-0.089055	0.14423	-0.0061093	-0.33327	-0.15487	-0.04033	-0.23063	0.0053838	-0.58232	0.30559	0.48724	-0.30985	-0.16881	0.091494	1.191	0.19824	-0.39107	-0.044966	0.66867	-0.59861	0.50273	-0.10375	0.10281	-0.39408	-0.084433	-0.055358	-0.17486	0.58745	0.14397	-0.69169	0.24537	0.37404	-0.20652	0.43366	0.20576	-0.18098	0.71336	0.10104	-0.094217	0.52303	0.25594	0.097183	0.20073	-0.071502	0.44756	0.29665	-0.17152	-0.18251	0.45147	-0.40884	0.69366	0.13846	0.1272	0.59538	-0.44576	-0.67694	-0.53614	-0.55564	0.13888	0.38464	0.17331	0.043704	0.51751	0.03951	-0.39677	0.1603	0.21687	0.40646	-0.2499	0.95122	
0.12668	-0.18684	-0.11665	-0.047734	-0.32049	-0.36081	-0.41241	-0.4842	0.074015	-0.1591	-0.52612	-0.48307	0.25073	0.5404	-0.35795	-0.44372	-0.64832	-0.080239	-0.038841	-0.15358	0.14462	1.2522	0.14502	-0.30626	-0.21435	-0.65046	-0.60579	0.046528	-0.16492	-0.39106	0.30214	-0.10399	0.53814	-0.72972	0.085821	0.80371	0.5989	-0.20979	0.33837	-0.047898	0.17448	0.046412	0.060976	0.72741	-0.23449	0.067025	0.74739	-0.23787	0.18275	1.3306	0.54349	-0.19366	-0.14208	0.28597	0.34118	0.1527	-0.46321	-0.23723	0.013048	0.14366	0.32694	-0.10356	-1.0109	0.09107	-0.65762	0.0012698	0.26141	-0.88713	-0.13402	-0.73115	0.13153	-0.15783	-0.090457	-0.58767	-0.86635	-0.58997	-0.8326	-0.49656	-0.12156	-0.02013	-0.4641	0.31191	-0.022936	-0.10569	-0.10084	-0.43176	-0.357	-0.32307	0.37811	-0.85663	-0.076434	-0.33468	-0.51946	0.48945	0.55759	-0.22729	0.37932	0.059913	-0.14397	0.095455	0.091483	-0.72742	0.098062	0.50569	-0.33109	-0.090474	0.40235	0.73249	-0.26822	0.31784	0.10463	-0.51332	-0.0064321	-0.28023	-0.22929	0.3991	0.10049	-0.24732	-0.20708	-0.0060369	0.56262	0.39227	-0.12943	-0.17495	0.68499	-0.29261	-0.073727	0.053994	-0.6836	0.25403	-0.30624	0.33431	-0.40019	-0.11597	0.23108	-0.042621	-0.071517	-0.8926	-0.1213	0.29455	0.42637	-0.25978	1.1771	-0.30953	0.76469	-0.070905	0.83835	-0.15537	0.22269	-0.10685	0.12896	0.081845	0.33328	0.64823	-0.56992	0.99284	-0.26527	0.041451	0.099342	-1.3615	-0.20743	-0.32834	0.38436	-0.14873	-0.22356	-0.625	0.010588	0.36794	-0.68565	0.080643	-0.24399	0.069211	0.29767	0.81694	0.68098	0.072158	-0.25455	0.45268	0.1308	-0.37833	0.45091	-0.60752	-0.51846	-0.04978	0.29914	-0.65933	-0.68439	0.30295	0.48657	0.86969	-0.19274	-0.1098	-0.19641	-0.011109	0.50689	-0.23256	-0.2733	-0.20242	-1.1178	-0.077396	
-0.37502	-0.30855	-0.11439	0.34309	0.44784	0.034169	-0.41057	-0.36524	0.31085	-0.36637	-0.046104	0.26972	0.38509	0.06285	-0.30435	-0.22033	-0.49319	0.30412	0.25272	1.2466	0.58562	0.86816	-0.32166	0.11244	-0.30281	-0.17692	0.035907	0.26959	-0.22865	-0.048482	0.39426	-0.178	-0.3292	0.35005	-0.0094102	0.677	0.65134	0.2966	0.24393	-0.07398	-0.69549	0.69119	0.40107	-0.084368	-0.12817	0.24461	0.39111	0.22396	-0.0094575	1.2577	-0.72456	-0.16425	-0.1451	0.30402	-0.043105	-0.19123	-0.85887	-0.18798	0.31558	0.56751	-0.027843	0.47876	-0.068102	-0.41507	0.1941	-0.082564	-0.0096228	0.30523	0.22647	-0.93236	1.0133	0.079479	-0.22216	0.40743	-0.58331	0.75905	0.19225	-0.3185	-0.87348	-1.0231	0.11676	-0.99493	0.14422	0.22143	-0.23674	-0.15649	0.13118	0.39107	-0.52486	-0.35869	0.21387	0.22924	-0.52172	0.93047	-0.1413	-0.73768	0.39132	0.52028	-0.11227	-0.70714	0.31868	0.10287	0.097802	-0.10166	0.31105	0.69928	0.62654	0.71206	0.25605	-0.72896	-0.03431	0.010181	-0.42124	-0.28128	0.47219	-0.2399	-0.21386	-0.62107	-0.56564	-0.5796	-0.16291	0.24798	-0.42234	-0.29705	0.30709	-0.19445	0.70055	-0.62809	-0.075183	0.48918	0.039449	-0.62731	-0.33505	0.56932	0.057165	-0.90736	0.040864	-0.68313	-0.28736	0.1411	-0.26312	0.57925	0.79949	-1.1502	0.084389	0.07138	-0.050467	-0.10204	0.035432	-0.15836	0.27148	-0.035214	0.1487	0.72585	0.52036	0.42306	0.36518	0.049039	-0.42152	-0.20596	0.69554	-0.24474	0.16597	-0.60068	-0.72648	0.67029	0.82169	0.31294	0.25044	0.31975	-0.68338	-0.30382	0.070644	0.3017	0.58982	-0.15246	0.2113	0.0079119	0.92847	0.20316	0.23496	-0.21781	-0.013407	0.53483	0.010814	0.12862	-0.4492	0.38884	0.54701	0.11532	0.29286	-0.14166	-0.52238	0.29328	0.38991	0.044302	-0.065763	-0.046963	0.10164	1.1545	
-0.038156	0.067751	-1.0837	0.035683	-0.92454	-0.096124	-0.49613	-0.43709	-0.022759	-0.34466	-0.15186	-0.16467	0.14238	0.29306	0.06743	0.48255	0.077567	-1.0964	0.16672	-0.29058	0.07186	1.3188	0.017072	-0.2688	0.33843	0.16748	0.026826	0.52926	-0.23963	-0.32184	0.68743	0.062016	0.72253	-0.69364	-0.28941	-0.22353	-0.0010288	-0.34764	-0.23295	-0.54595	0.50674	-0.15413	-0.15949	0.022899	0.42221	0.15109	0.17069	0.66198	-0.43669	1.0339	0.22553	0.52013	-0.27805	0.28341	-0.83554	0.14478	-1.2341	-0.42104	0.51148	-0.23125	-0.45605	-0.3352	-0.29672	-0.32904	-0.53193	0.11189	-0.014567	-0.37173	-1.0924	-0.37493	0.40066	0.12947	-0.15988	-0.1761	-0.39717	-0.042979	-0.13025	-0.76899	-0.3025	-0.29412	-0.15543	-0.0077629	0.359	-0.40255	-0.35162	0.83274	0.093791	-0.29195	-0.28851	-0.80123	-0.14631	-0.50966	-0.22714	0.28545	0.92053	-0.28162	0.5387	-0.0075765	0.14041	-0.29318	-0.28786	0.087757	0.39449	0.14961	-0.10061	-0.22033	0.10821	0.8352	-1.1012	-0.62491	0.26659	-0.012159	0.22972	-0.18318	-0.029072	0.20687	0.85691	-0.92297	0.55902	0.23698	0.68985	0.5653	0.58864	0.022611	-0.096858	-0.64317	-0.5704	-0.054018	-0.82091	0.68008	-0.64255	0.57225	-0.20947	-0.21181	-0.51934	-0.77741	-0.44203	-1.0183	0.088372	0.16244	0.098847	-0.17007	-0.19108	-0.12517	0.70558	-0.40873	0.40587	-0.68831	0.048729	-0.015786	0.12619	0.39531	0.19257	0.49719	-0.31819	0.00096115	0.3277	-0.091921	0.64483	-0.24962	0.27558	0.040666	0.27171	-0.33949	0.13531	0.035994	0.16457	-0.038115	-0.59503	0.05867	-1.1635	-0.39005	0.7497	0.21496	0.28583	0.22949	0.59241	0.23198	-0.5432	-0.1197	-0.032969	-0.31175	-0.33729	-0.30871	-0.074931	0.044371	-0.073253	-0.10306	0.75742	0.097788	-0.021901	0.016987	-0.1717	0.010385	-0.30095	-0.21482	-0.90045	0.51605	0.043105	0.42617	
0.0062694	0.16638	-0.9911	-0.87543	-0.23496	-0.11415	0.066526	-0.28033	0.42764	-0.95074	0.16984	0.17035	0.55239	0.27563	0.3451	0.40797	-0.47017	-0.21119	-0.07555	0.44473	-0.32668	1.5328	0.4799	0.75556	0.6251	0.11246	-0.018746	-0.10466	0.10324	-0.52646	-0.084036	0.31446	-0.37951	-0.081695	-0.41864	0.50637	0.18725	0.54912	0.64609	-0.1131	0.049955	0.25383	-0.10441	0.16225	0.044513	0.63002	0.66518	0.099118	-0.062331	1.0103	-0.33659	-0.721	-0.19865	0.34689	0.23475	-0.35227	-0.028298	0.23272	-0.074718	-0.086888	0.4342	0.19144	-0.82861	0.64334	-0.24199	-0.25582	-0.13133	0.16856	0.63814	0.46601	0.42395	0.0091848	-0.0058569	-0.046291	0.085335	0.10845	-0.30184	0.067746	-0.41024	-0.2147	-0.59212	0.07806	0.12008	-0.18292	-0.38603	-0.47072	-0.5439	-0.46756	-0.12736	-1.2504	0.091047	0.044275	0.52075	-0.19248	-0.06685	0.20138	-0.31473	-0.0078371	-0.43374	-0.77532	0.51469	0.48399	0.21896	0.50725	0.80702	-0.7199	0.21286	1.2921	0.27287	0.42525	-0.41622	0.7298	0.14022	0.20928	-0.092824	0.05635	0.63517	0.58216	-0.20728	-0.52155	-0.34968	-0.85044	0.1977	-0.080121	0.58145	-0.4818	0.82592	-0.6188	0.1914	-0.1689	0.68963	-0.23134	1.0918	0.020208	0.45586	-0.020899	0.22707	-0.096349	-0.079171	0.23997	0.61993	0.15504	-0.073309	-0.093991	1.1253	0.18327	0.31781	1.0934	0.53586	1.0235	0.12266	0.33337	0.32469	-0.66682	0.79489	0.37502	-0.22353	-0.033434	-0.56952	-0.90099	0.3437	0.38595	-0.42352	0.061103	-0.051569	-0.15923	-0.12433	0.10954	-0.48419	-0.087175	-0.8107	0.21222	0.3232	0.74031	0.39493	0.059907	0.21809	0.080517	0.15306	-0.81137	0.38319	0.98241	-0.60339	-0.33871	0.44196	0.086481	-0.45583	-0.61577	-0.018664	-0.22677	1.1419	1.4534	0.17804	-0.022455	-0.20154	0.46921	-0.22426	-0.078112	-0.15981	0.4012	
0.33207	0.13048	-0.028819	-0.048717	-0.27608	-0.81461	-0.11014	0.12541	-0.26902	0.09533	0.20383	-0.13263	0.51006	-0.30372	0.83884	-0.18729	0.34318	0.40819	0.028323	-0.025568	-0.035794	1.9828	0.2907	-0.57446	-0.28636	-0.82543	0.28016	-0.1256	-0.53145	-0.24686	0.15059	-0.74491	-0.14267	-0.78476	-0.21174	-0.45488	-0.34164	-0.1591	-0.91727	-0.30131	0.14308	-0.14169	0.11233	0.41155	0.44426	0.19901	0.93852	-0.14039	0.23348	0.12565	0.42549	-0.028232	-0.1492	-0.64382	0.69497	-0.18372	-0.62372	-0.085933	0.93886	0.59929	-0.052835	0.27902	-0.55451	0.27075	-0.046482	0.40399	-0.010012	0.019824	0.60298	0.35885	0.37315	-0.41415	-0.73286	0.34397	0.013058	-0.08568	-0.15797	-0.11065	0.26307	-0.33024	0.44821	0.34456	-0.21541	-0.25608	-1.0802	0.79833	-0.090603	-0.11625	0.34402	-1.2163	-0.52415	-0.23456	0.5897	0.41089	-0.083101	-0.14735	-0.36779	-0.81315	-0.29165	-0.48599	0.093731	0.27892	0.10904	-0.32061	-0.022815	0.51045	0.095469	0.62528	0.15026	-0.16985	0.28672	0.083837	0.098621	-0.19905	0.18804	0.18266	0.14044	0.098906	-0.0106	0.18408	0.095883	-0.50893	-0.77185	-0.58689	0.57337	-0.39255	-0.31756	0.56216	0.3858	0.39691	-0.22721	0.025185	0.15303	0.35397	0.055294	-0.56337	0.042984	0.058272	0.18891	0.34514	0.28924	0.34816	0.40748	0.65007	0.65237	0.78578	-0.083266	-0.15456	0.11684	0.22638	0.096143	-0.09317	-0.36111	0.19338	0.5098	0.84934	0.5477	-0.010006	-0.70994	-0.21747	-0.04839	-0.11825	-0.025931	-0.52511	-0.21542	0.2327	0.35939	0.18761	0.0096596	0.14946	0.28848	0.024547	0.2398	0.19089	-0.62146	-0.16154	0.29469	-0.13448	-0.42274	0.39667	0.76032	-0.076355	-0.70651	0.055969	-0.3398	0.075023	-0.19727	0.349	0.36172	0.36996	0.25095	0.21185	0.3736	-0.71387	0.59338	-0.30948	0.18368	0.42602	0.14452	-0.19096	
-0.037557	-0.42204	0.10103	0.2154	-0.45845	-0.15877	0.26712	-0.87052	-0.6364	0.080738	-0.066382	-0.33284	0.7487	0.31413	-0.44163	-0.29502	-0.20718	-0.17406	0.42859	0.40154	0.28931	1.641	0.52818	0.0071289	0.34171	-1.2076	0.52603	0.26966	-0.31603	0.24298	0.4586	-0.24551	0.40889	0.19719	0.089213	0.33406	0.46387	-0.20179	0.05803	0.12824	0.08032	0.14214	-0.68311	0.31835	-0.0031294	0.82929	0.6425	-0.40993	-0.29293	0.40926	0.23297	0.17781	-0.020764	0.31167	0.66666	-0.28162	-0.034623	-0.36778	0.21817	0.73882	-0.032311	-0.086012	0.096869	0.42912	-0.89088	-0.38145	-0.65055	-0.18294	-0.072221	-0.32616	0.50526	-0.90306	-0.32342	-0.046235	0.20211	-0.31435	-0.62061	-0.70169	-0.074012	-0.13951	-0.21624	-0.2544	-0.33608	-0.25085	0.76827	0.45258	0.10657	-0.88214	0.20352	-1.0085	0.74914	0.26997	0.42315	0.58538	-0.017741	0.34186	0.13093	-0.078764	-0.72125	0.21163	0.24629	0.036362	0.11398	0.73907	0.35819	-0.53336	0.12017	0.13517	-0.42566	0.22124	-0.099686	0.2073	0.31066	0.33831	0.12253	-0.36624	0.64115	0.2217	-0.29623	-0.018762	-0.56708	-0.26273	0.04151	-0.2514	0.64411	-0.10116	0.33349	-0.27875	-0.12614	-0.84411	0.17606	0.17083	-0.55355	-0.30193	-0.038012	-0.41812	0.68652	-0.427	0.36047	-0.016674	0.20703	-0.37456	0.35711	0.19733	1.2418	0.52081	0.60179	-0.044046	-0.2291	0.15916	0.093123	0.38842	0.10436	-0.22632	-0.13957	-0.17863	0.58967	0.3181	-0.47174	-0.79441	-0.35968	0.19042	-0.22064	0.54581	0.098492	-0.51197	0.050131	0.45728	-1.02	-0.091568	-0.59498	-0.15722	0.23927	0.94597	0.047618	-0.063574	0.054963	-0.21046	0.2717	-0.22193	0.71186	-0.65087	-0.74602	0.43382	-0.1042	-0.47091	-0.37961	-0.034219	0.58346	0.066439	0.44777	-0.22181	0.076393	-0.07976	0.21786	-0.14459	-0.10435	-0.012894	-0.5735	0.078413	
-0.080278	0.041332	-0.9134	0.21079	-0.26409	0.01093	0.33601	0.0094107	-0.12491	-0.091732	0.45767	-0.32063	0.29727	0.3813	0.37399	0.67411	0.27293	-0.14841	0.45909	0.096004	0.11506	1.4685	-0.17784	-0.24961	0.32621	-0.15216	-0.11818	0.15778	0.07034	-0.37307	0.13308	-1.1374	-0.21476	-0.0056055	-0.37668	-0.35484	0.0039135	-0.16646	0.21876	-0.0061497	0.083919	-0.39498	0.034667	0.1334	0.50379	0.75654	0.35648	0.052908	-0.31446	0.21949	-0.39764	1.1508	-0.11338	0.50836	0.18445	0.022647	0.83142	-0.54915	-0.24201	0.27779	-0.53893	-0.92479	-0.49452	-1.0703	-0.28972	-0.060017	0.032457	-0.056062	0.45538	0.12628	-0.088139	-0.28077	0.36973	0.31261	-0.37742	-0.78778	-0.64326	-0.33867	-0.0098838	0.37584	-0.41567	0.034095	0.16991	0.11155	0.42965	0.15256	-0.20323	-0.046028	-0.23146	0.25345	0.081484	-0.66507	0.1748	0.46402	0.40408	-0.29299	-0.19574	-0.099119	-0.19551	0.23127	-0.066042	-0.85579	0.17601	0.18715	-0.26197	0.30225	-0.43667	1.4648	-0.78851	-0.47051	-0.15108	0.17218	0.15078	-0.045681	-0.32489	0.28544	0.070412	-0.77836	0.012382	0.38541	-0.14801	0.52795	-0.58691	1.0261	0.085631	-0.59667	-0.71888	0.072094	-0.27438	0.16895	0.074612	0.53391	-0.2345	-0.81236	0.046274	0.30812	-0.35591	-0.1304	0.11543	-0.050097	-0.28649	0.19272	0.75135	-0.090747	0.9498	0.15755	0.054011	-0.081388	-0.097644	-0.62205	0.66678	0.078707	-0.23535	0.40653	0.15804	-0.29627	-0.33227	-0.41403	0.77248	-0.43526	-0.47673	0.10248	-0.36177	0.21764	0.11498	-0.27164	0.20525	0.15948	-0.77109	0.28421	-0.6159	-0.43843	0.41296	0.047512	-0.73942	0.1613	0.2304	-0.27732	0.13717	-0.58162	0.075007	-0.26156	-0.013346	0.54468	-1.1142	-0.38845	0.45901	-0.17049	-0.28526	0.45102	0.4541	0.41668	0.048428	-0.24488	-0.13756	0.20094	-0.1665	-0.44527	0.11732	0.33194	
